plot,date,time,temp,rec_time
D,180528,0308,20.4,11280
D,180528,0323,20.3,12180
D,180528,0338,20.3,13080
D,180528,0353,20.3,13980
D,180528,0408,20.3,14880
D,180528,0423,20.2,15780
D,180528,0438,20.2,16680
D,180528,0453,20.2,17580
D,180528,0508,20.2,18480
D,180528,0523,20.2,19380
D,180528,0538,20.1,20280
D,180528,0553,20.0,21180
D,180528,0608,20.0,22080
D,180528,0623,19.9,22980
D,180528,0638,19.9,23880
D,180528,0653,19.9,24780
D,180528,0708,20.0,25680
D,180528,0723,20.0,26580
D,180528,0738,20.2,27480
D,180528,0753,20.3,28380
D,180528,0808,20.7,29280
D,180528,0823,21.0,30180
D,180528,0838,21.3,31080
D,180528,0853,21.6,31980
D,180528,0908,21.9,32880
D,180528,0923,22.5,33780
D,180528,0938,22.8,34680
D,180528,0953,22.8,35580
D,180528,1008,22.9,36480
D,180528,1023,23.4,37380
D,180528,1038,24.2,38280
D,180528,1053,24.4,39180
D,180528,1108,24.4,40080
D,180528,1123,24.5,40980
D,180528,1138,24.6,41880
D,180528,1153,25.0,42780
D,180528,1208,25.3,43680
D,180528,1223,26.1,44580
D,180528,1238,27.5,45480
D,180528,1253,27.2,46380
D,180528,1308,27.7,47280
D,180528,1323,28.0,48180
D,180528,1338,28.2,49080
D,180528,1353,27.9,49980
D,180528,1408,28.1,50880
D,180528,1423,28.2,51780
D,180528,1438,28.6,52680
D,180528,1453,28.4,53580
D,180528,1508,28.0,54480
D,180528,1523,28.5,55380
D,180528,1538,28.0,56280
D,180528,1553,27.7,57180
D,180528,1608,28.3,58080
D,180528,1623,28.7,58980
D,180528,1638,29.0,59880
D,180528,1653,29.5,60780
D,180528,1708,28.6,61680
D,180528,1723,28.9,62580
D,180528,1738,29.8,63480
D,180528,1753,27.9,64380
D,180528,1808,25.7,65280
D,180528,1823,24.1,66180
D,180528,1838,23.2,67080
D,180528,1853,22.9,67980
D,180528,1908,22.8,68880
D,180528,1923,22.8,69780
D,180528,1938,22.6,70680
D,180528,1953,22.3,71580
D,180528,2008,22.3,72480
D,180528,2023,22.1,73380
D,180528,2038,21.9,74280
D,180528,2053,21.7,75180
D,180528,2108,21.6,76080
D,180528,2123,21.5,76980
D,180528,2138,21.5,77880
D,180528,2153,21.3,78780
D,180528,2208,21.2,79680
D,180528,2223,21.2,80580
D,180528,2238,21.2,81480
D,180528,2253,21.0,82380
D,180528,2308,21.0,83280
D,180528,2323,21.0,84180
D,180528,2338,21.0,85080
D,180528,2353,21.0,85980
D,180529,0008,21.1,480
D,180529,0023,21.0,1380
D,180529,0038,21.0,2280
D,180529,0053,21.0,3180
D,180529,0108,21.1,4080
D,180529,0123,21.1,4980
D,180529,0138,21.0,5880
D,180529,0153,21.0,6780
D,180529,0208,21.0,7680
D,180529,0223,20.9,8580
D,180529,0238,20.8,9480
D,180529,0253,20.8,10380
D,180529,0308,20.7,11280
D,180529,0323,20.5,12180
D,180529,0338,20.5,13080
D,180529,0353,20.3,13980
D,180529,0408,20.3,14880
D,180529,0423,20.3,15780
D,180529,0438,20.3,16680
D,180529,0453,20.3,17580
D,180529,0508,20.5,18480
D,180529,0523,20.5,19380
D,180529,0538,20.5,20280
D,180529,0553,20.4,21180
D,180529,0608,20.3,22080
D,180529,0623,20.3,22980
D,180529,0638,20.3,23880
D,180529,0653,20.5,24780
D,180529,0708,20.6,25680
D,180529,0723,20.7,26580
D,180529,0738,20.9,27480
D,180529,0753,21.1,28380
D,180529,0808,21.2,29280
D,180529,0823,21.3,30180
D,180529,0838,21.5,31080
D,180529,0853,21.6,31980
D,180529,0908,21.7,32880
D,180529,0923,21.9,33780
D,180529,0938,21.9,34680
D,180529,0953,21.9,35580
D,180529,1008,22.0,36480
D,180529,1023,22.3,37380
D,180529,1038,22.6,38280
D,180529,1053,22.8,39180
D,180529,1108,23.2,40080
D,180529,1123,23.7,40980
D,180529,1138,24.1,41880
D,180529,1153,24.1,42780
D,180529,1208,24.2,43680
D,180529,1223,24.6,44580
D,180529,1238,24.7,45480
D,180529,1253,24.5,46380
D,180529,1308,24.4,47280
D,180529,1323,24.8,48180
D,180529,1338,24.9,49080
D,180529,1353,25.0,49980
D,180529,1408,25.6,50880
D,180529,1423,25.5,51780
D,180529,1438,25.6,52680
D,180529,1453,25.4,53580
D,180529,1508,25.5,54480
D,180529,1523,25.6,55380
D,180529,1538,24.6,56280
D,180529,1553,25.0,57180
D,180529,1608,25.1,58080
D,180529,1623,25.0,58980
D,180529,1638,25.3,59880
D,180529,1653,25.7,60780
D,180529,1708,26.0,61680
D,180529,1723,25.0,62580
D,180529,1738,23.7,63480
D,180529,1753,24.1,64380
D,180529,1808,24.3,65280
D,180529,1823,24.2,66180
D,180529,1838,24.1,67080
D,180529,1853,24.2,67980
D,180529,1908,24.2,68880
D,180529,1923,24.2,69780
D,180529,1938,24.1,70680
D,180529,1953,24.0,71580
D,180529,2008,24.1,72480
D,180529,2023,24.2,73380
D,180529,2038,24.1,74280
D,180529,2053,23.8,75180
D,180529,2108,23.6,76080
D,180529,2123,23.4,76980
D,180529,2138,23.3,77880
D,180529,2153,23.1,78780
D,180529,2208,23.0,79680
D,180529,2223,22.9,80580
D,180529,2238,22.7,81480
D,180529,2253,22.7,82380
D,180529,2308,22.5,83280
D,180529,2323,22.4,84180
D,180529,2338,22.3,85080
D,180529,2353,22.3,85980
D,180530,0008,22.2,480
D,180530,0023,22.0,1380
D,180530,0038,21.8,2280
D,180530,0053,21.8,3180
D,180530,0108,21.7,4080
D,180530,0123,21.8,4980
D,180530,0138,21.7,5880
D,180530,0153,21.8,6780
D,180530,0208,21.9,7680
D,180530,0223,21.9,8580
D,180530,0238,21.8,9480
D,180530,0253,21.8,10380
D,180530,0308,21.7,11280
D,180530,0323,21.6,12180
D,180530,0338,21.6,13080
D,180530,0353,21.5,13980
D,180530,0408,21.4,14880
D,180530,0423,21.4,15780
D,180530,0438,21.4,16680
D,180530,0453,21.4,17580
D,180530,0508,21.3,18480
D,180530,0523,21.1,19380
D,180530,0538,21.0,20280
D,180530,0553,20.9,21180
D,180530,0608,20.8,22080
D,180530,0623,20.8,22980
D,180530,0638,20.8,23880
D,180530,0653,20.8,24780
D,180530,0708,20.8,25680
D,180530,0723,20.9,26580
D,180530,0738,21.0,27480
D,180530,0753,21.2,28380
D,180530,0808,21.6,29280
D,180530,0823,21.8,30180
D,180530,0838,22.0,31080
D,180530,0853,22.3,31980
D,180530,0908,22.7,32880
D,180530,0923,23.7,33780
D,180530,0938,24.2,34680
D,180530,0953,24.5,35580
D,180530,1008,25.3,36480
D,180530,1023,25.7,37380
D,180530,1038,26.5,38280
D,180530,1053,27.1,39180
D,180530,1108,27.7,40080
D,180530,1123,28.1,40980
D,180530,1138,28.6,41880
D,180530,1153,29.0,42780
D,180530,1208,29.7,43680
D,180530,1223,29.3,44580
D,180530,1238,30.0,45480
D,180530,1253,30.9,46380
D,180530,1308,31.2,47280
D,180530,1323,31.2,48180
D,180530,1338,30.9,49080
D,180530,1353,30.8,49980
D,180530,1408,30.7,50880
D,180530,1423,30.6,51780
D,180530,1438,29.4,52680
D,180530,1453,28.8,53580
D,180530,1508,28.7,54480
D,180530,1523,29.7,55380
D,180530,1538,28.5,56280
D,180530,1553,28.0,57180
D,180530,1608,29.0,58080
D,180530,1623,29.6,58980
D,180530,1638,30.5,59880
D,180530,1653,31.0,60780
D,180530,1708,30.6,61680
D,180530,1723,29.2,62580
D,180530,1738,30.0,63480
D,180530,1753,30.1,64380
D,180530,1808,29.7,65280
D,180530,1823,29.6,66180
D,180530,1838,29.5,67080
D,180530,1853,29.1,67980
D,180530,1908,29.0,68880
D,180530,1923,28.8,69780
D,180530,1938,28.5,70680
D,180530,1953,28.2,71580
D,180530,2008,27.9,72480
D,180530,2023,27.4,73380
D,180530,2038,27.1,74280
D,180530,2053,26.8,75180
D,180530,2108,26.6,76080
D,180530,2123,26.4,76980
D,180530,2138,26.2,77880
D,180530,2153,26.1,78780
D,180530,2208,26.0,79680
D,180530,2223,25.8,80580
D,180530,2238,25.7,81480
D,180530,2253,25.6,82380
D,180530,2308,25.4,83280
D,180530,2323,25.2,84180
D,180530,2338,25.0,85080
D,180530,2353,24.9,85980
D,180531,0008,24.6,480
D,180531,0023,24.5,1380
D,180531,0038,24.3,2280
D,180531,0053,24.2,3180
D,180531,0108,24.0,4080
D,180531,0123,24.0,4980
D,180531,0138,23.8,5880
D,180531,0153,23.7,6780
D,180531,0208,23.6,7680
D,180531,0223,23.5,8580
D,180531,0238,23.4,9480
D,180531,0253,23.3,10380
D,180531,0308,23.2,11280
D,180531,0323,23.2,12180
D,180531,0338,23.1,13080
D,180531,0353,23.0,13980
D,180531,0408,22.9,14880
D,180531,0423,22.9,15780
D,180531,0438,22.9,16680
D,180531,0453,22.8,17580
D,180531,0508,22.7,18480
D,180531,0523,22.6,19380
D,180531,0538,22.5,20280
D,180531,0553,22.4,21180
D,180531,0608,22.4,22080
D,180531,0623,22.3,22980
D,180531,0638,22.3,23880
D,180531,0653,22.3,24780
D,180531,0708,22.4,25680
D,180531,0723,22.6,26580
D,180531,0738,22.9,27480
D,180531,0753,23.2,28380
D,180531,0808,23.6,29280
D,180531,0823,24.0,30180
D,180531,0838,24.5,31080
D,180531,0853,25.1,31980
D,180531,0908,25.5,32880
D,180531,0923,25.8,33780
D,180531,0938,26.1,34680
D,180531,0953,27.1,35580
D,180531,1008,27.9,36480
D,180531,1023,28.0,37380
D,180531,1038,28.4,38280
D,180531,1053,28.8,39180
D,180531,1108,28.9,40080
D,180531,1123,28.6,40980
D,180531,1138,28.4,41880
D,180531,1153,28.5,42780
D,180531,1208,28.9,43680
D,180531,1223,30.4,44580
D,180531,1238,31.0,45480
D,180531,1253,30.6,46380
D,180531,1308,30.0,47280
D,180531,1323,29.8,48180
D,180531,1338,29.8,49080
D,180531,1353,30.2,49980
D,180531,1408,29.7,50880
D,180531,1423,29.3,51780
D,180531,1438,29.3,52680
D,180531,1453,29.5,53580
D,180531,1508,29.9,54480
D,180531,1523,29.8,55380
D,180531,1538,29.4,56280
D,180531,1553,29.1,57180
D,180531,1608,29.0,58080
D,180531,1623,28.9,58980
D,180531,1638,28.6,59880
D,180531,1653,28.4,60780
D,180531,1708,28.5,61680
D,180531,1723,28.8,62580
D,180531,1738,29.4,63480
D,180531,1753,29.0,64380
D,180531,1808,29.6,65280
D,180531,1823,29.6,66180
D,180531,1838,29.7,67080
D,180531,1853,29.7,67980
D,180531,1908,29.2,68880
D,180531,1923,29.3,69780
D,180531,1938,29.0,70680
D,180531,1953,28.8,71580
D,180531,2008,28.1,72480
D,180531,2023,27.4,73380
D,180531,2038,26.8,74280
D,180531,2053,26.4,75180
D,180531,2108,26.2,76080
D,180531,2123,25.9,76980
D,180531,2138,25.5,77880
D,180531,2153,25.4,78780
D,180531,2208,25.3,79680
D,180531,2223,25.3,80580
D,180531,2238,25.3,81480
D,180531,2253,25.2,82380
D,180531,2308,24.9,83280
D,180531,2323,24.6,84180
D,180531,2338,24.3,85080
D,180531,2353,24.1,85980
D,180601,0008,24.0,480
D,180601,0023,23.9,1380
D,180601,0038,24.1,2280
D,180601,0053,24.5,3180
D,180601,0108,24.6,4080
D,180601,0123,24.7,4980
D,180601,0138,24.7,5880
D,180601,0153,24.9,6780
D,180601,0208,25.0,7680
D,180601,0223,25.0,8580
D,180601,0238,25.1,9480
D,180601,0253,25.1,10380
D,180601,0308,25.0,11280
D,180601,0323,25.0,12180
D,180601,0338,24.9,13080
D,180601,0353,24.6,13980
D,180601,0408,24.3,14880
D,180601,0423,24.1,15780
D,180601,0438,24.1,16680
D,180601,0453,23.7,17580
D,180601,0508,23.1,18480
D,180601,0523,22.6,19380
D,180601,0538,21.1,20280
D,180601,0553,20.7,21180
D,180601,0608,20.4,22080
D,180601,0623,20.4,22980
D,180601,0638,20.3,23880
D,180601,0653,20.3,24780
D,180601,0708,20.3,25680
D,180601,0723,20.3,26580
D,180601,0738,20.3,27480
D,180601,0753,20.6,28380
D,180601,0808,20.9,29280
D,180601,0823,21.1,30180
D,180601,0838,21.3,31080
D,180601,0853,21.4,31980
D,180601,0908,21.6,32880
D,180601,0923,22.2,33780
D,180601,0938,22.7,34680
D,180601,0953,23.2,35580
D,180601,1008,24.8,36480
D,180601,1023,25.6,37380
D,180601,1038,25.7,38280
D,180601,1053,26.1,39180
D,180601,1108,26.6,40080
D,180601,1123,26.9,40980
D,180601,1138,27.9,41880
D,180601,1153,28.7,42780
D,180601,1208,28.6,43680
D,180601,1223,28.7,44580
D,180601,1238,28.9,45480
D,180601,1253,28.6,46380
D,180601,1308,29.8,47280
D,180601,1323,29.3,48180
D,180601,1338,28.4,49080
D,180601,1353,27.9,49980
D,180601,1408,27.3,50880
D,180601,1423,26.9,51780
D,180601,1438,25.7,52680
D,180601,1453,24.7,53580
D,180601,1508,23.2,54480
D,180601,1523,22.3,55380
D,180601,1538,22.3,56280
D,180601,1553,21.9,57180
D,180601,1608,22.1,58080
D,180601,1623,22.3,58980
D,180601,1638,22.3,59880
D,180601,1653,22.0,60780
D,180601,1708,22.3,61680
D,180601,1723,22.2,62580
D,180601,1738,21.9,63480
D,180601,1753,22.0,64380
D,180601,1808,21.8,65280
D,180601,1823,22.0,66180
D,180601,1838,22.0,67080
D,180601,1853,22.2,67980
D,180601,1908,22.3,68880
D,180601,1923,22.5,69780
D,180601,1938,22.5,70680
D,180601,1953,22.6,71580
D,180601,2008,22.6,72480
D,180601,2023,22.5,73380
D,180601,2038,22.3,74280
D,180601,2053,22.3,75180
D,180601,2108,22.2,76080
D,180601,2123,22.0,76980
D,180601,2138,22.0,77880
D,180601,2153,21.9,78780
D,180601,2208,21.8,79680
D,180601,2223,21.7,80580
D,180601,2238,21.6,81480
D,180601,2253,21.6,82380
D,180601,2308,21.5,83280
D,180601,2323,21.4,84180
D,180601,2338,21.3,85080
D,180601,2353,21.2,85980
D,180602,0008,21.1,480
D,180602,0023,21.0,1380
D,180602,0038,21.0,2280
D,180602,0053,20.8,3180
D,180602,0108,20.8,4080
D,180602,0123,20.7,4980
D,180602,0138,20.5,5880
D,180602,0153,20.3,6780
D,180602,0208,20.4,7680
D,180602,0223,20.3,8580
D,180602,0238,20.3,9480
D,180602,0253,20.3,10380
D,180602,0308,20.2,11280
D,180602,0323,20.3,12180
D,180602,0338,20.2,13080
D,180602,0353,20.1,13980
D,180602,0408,19.9,14880
D,180602,0423,20.1,15780
D,180602,0438,20.0,16680
D,180602,0453,19.9,17580
D,180602,0508,19.9,18480
D,180602,0523,19.7,19380
D,180602,0538,19.7,20280
D,180602,0553,19.7,21180
D,180602,0608,19.7,22080
D,180602,0623,19.7,22980
D,180602,0638,19.5,23880
D,180602,0653,19.6,24780
D,180602,0708,19.5,25680
D,180602,0723,19.7,26580
D,180602,0738,19.8,27480
D,180602,0753,20.2,28380
D,180602,0808,20.6,29280
D,180602,0823,21.0,30180
D,180602,0838,21.9,31080
D,180602,0853,22.8,31980
D,180602,0908,23.4,32880
D,180602,0923,24.2,33780
D,180602,0938,24.5,34680
D,180602,0953,25.0,35580
D,180602,1008,25.4,36480
D,180602,1023,25.7,37380
D,180602,1038,26.0,38280
D,180602,1053,26.3,39180
D,180602,1108,26.5,40080
D,180602,1123,26.6,40980
D,180602,1138,27.0,41880
D,180602,1153,27.1,42780
D,180602,1208,27.6,43680
D,180602,1223,27.6,44580
D,180602,1238,28.1,45480
D,180602,1253,28.9,46380
D,180602,1308,28.7,47280
D,180602,1323,29.6,48180
D,180602,1338,30.0,49080
D,180602,1353,30.6,49980
D,180602,1408,30.5,50880
D,180602,1423,30.6,51780
D,180602,1438,30.5,52680
D,180602,1453,30.8,53580
D,180602,1508,30.2,54480
D,180602,1523,30.5,55380
D,180602,1538,30.0,56280
D,180602,1553,29.8,57180
D,180602,1608,30.7,58080
D,180602,1623,31.2,58980
D,180602,1638,31.5,59880
D,180602,1653,31.2,60780
D,180602,1708,31.3,61680
D,180602,1723,31.2,62580
D,180602,1738,30.2,63480
D,180602,1753,29.8,64380
D,180602,1808,30.0,65280
D,180602,1823,29.8,66180
D,180602,1838,29.4,67080
D,180602,1853,29.0,67980
D,180602,1908,28.8,68880
D,180602,1923,28.5,69780
D,180602,1938,28.3,70680
D,180602,1953,27.9,71580
D,180602,2008,27.4,72480
D,180602,2023,27.2,73380
D,180602,2038,27.0,74280
D,180602,2053,26.6,75180
D,180602,2108,26.3,76080
D,180602,2123,25.9,76980
D,180602,2138,25.7,77880
D,180602,2153,25.5,78780
D,180602,2208,25.2,79680
D,180602,2223,25.1,80580
D,180602,2238,25.0,81480
D,180602,2253,24.9,82380
D,180602,2308,24.9,83280
D,180602,2323,24.6,84180
D,180602,2338,24.5,85080
D,180602,2353,24.4,85980
D,180603,0008,24.3,480
D,180603,0023,24.3,1380
D,180603,0038,24.2,2280
D,180603,0053,24.2,3180
D,180603,0108,24.1,4080
D,180603,0123,24.1,4980
D,180603,0138,24.1,5880
D,180603,0153,24.8,6780
D,180603,0208,25.2,7680
D,180603,0223,25.0,8580
D,180603,0238,22.9,9480
D,180603,0253,21.4,10380
D,180603,0308,20.9,11280
D,180603,0323,20.8,12180
D,180603,0338,20.7,13080
D,180603,0353,21.0,13980
D,180603,0408,21.2,14880
D,180603,0423,21.3,15780
D,180603,0438,21.6,16680
D,180603,0453,21.8,17580
D,180603,0508,21.6,18480
D,180603,0523,21.6,19380
D,180603,0538,21.5,20280
D,180603,0553,21.4,21180
D,180603,0608,21.4,22080
D,180603,0623,21.3,22980
D,180603,0638,21.2,23880
D,180603,0653,21.2,24780
D,180603,0708,21.5,25680
D,180603,0723,21.8,26580
D,180603,0738,22.2,27480
D,180603,0753,22.5,28380
D,180603,0808,22.9,29280
D,180603,0823,23.1,30180
D,180603,0838,23.6,31080
D,180603,0853,23.8,31980
D,180603,0908,24.2,32880
D,180603,0923,24.8,33780
D,180603,0938,24.7,34680
D,180603,0953,24.6,35580
D,180603,1008,24.6,36480
D,180603,1023,24.7,37380
D,180603,1038,24.7,38280
D,180603,1053,24.5,39180
D,180603,1108,24.4,40080
D,180603,1123,24.3,40980
D,180603,1138,24.4,41880
D,180603,1153,24.6,42780
D,180603,1208,25.0,43680
D,180603,1223,25.0,44580
D,180603,1238,25.6,45480
D,180603,1253,25.6,46380
D,180603,1308,26.9,47280
D,180603,1323,26.8,48180
D,180603,1338,27.2,49080
D,180603,1353,27.4,49980
D,180603,1408,27.3,50880
D,180603,1423,28.0,51780
D,180603,1438,28.3,52680
D,180603,1453,27.9,53580
D,180603,1508,28.0,54480
D,180603,1523,28.4,55380
D,180603,1538,28.6,56280
D,180603,1553,28.8,57180
D,180603,1608,28.9,58080
D,180603,1623,29.1,58980
D,180603,1638,29.4,59880
D,180603,1653,29.3,60780
D,180603,1708,29.6,61680
D,180603,1723,30.0,62580
D,180603,1738,29.1,63480
D,180603,1753,28.3,64380
D,180603,1808,27.8,65280
D,180603,1823,27.4,66180
D,180603,1838,27.2,67080
D,180603,1853,26.7,67980
D,180603,1908,26.4,68880
D,180603,1923,25.7,69780
D,180603,1938,25.1,70680
D,180603,1953,24.7,71580
D,180603,2008,24.2,72480
D,180603,2023,23.9,73380
D,180603,2038,23.2,74280
D,180603,2053,22.5,75180
D,180603,2108,22.0,76080
D,180603,2123,21.5,76980
D,180603,2138,21.1,77880
D,180603,2153,20.9,78780
D,180603,2208,20.5,79680
D,180603,2223,20.1,80580
D,180603,2238,19.8,81480
D,180603,2253,19.5,82380
D,180603,2308,19.1,83280
D,180603,2323,19.0,84180
D,180603,2338,19.0,85080
D,180603,2353,18.8,85980
D,180604,0008,18.6,480
D,180604,0023,18.5,1380
D,180604,0038,18.3,2280
D,180604,0053,18.1,3180
D,180604,0108,17.9,4080
D,180604,0123,17.8,4980
D,180604,0138,17.7,5880
D,180604,0153,17.4,6780
D,180604,0208,17.2,7680
D,180604,0223,17.2,8580
D,180604,0238,17.2,9480
D,180604,0253,17.0,10380
D,180604,0308,17.0,11280
D,180604,0323,16.9,12180
D,180604,0338,16.7,13080
D,180604,0353,16.6,13980
D,180604,0408,16.5,14880
D,180604,0423,16.4,15780
D,180604,0438,16.4,16680
D,180604,0453,16.2,17580
D,180604,0508,15.9,18480
D,180604,0523,15.8,19380
D,180604,0538,15.6,20280
D,180604,0553,15.5,21180
D,180604,0608,15.5,22080
D,180604,0623,15.4,22980
D,180604,0638,15.2,23880
D,180604,0653,15.3,24780
D,180604,0708,15.2,25680
D,180604,0723,15.3,26580
D,180604,0738,15.6,27480
D,180604,0753,15.9,28380
D,180604,0808,16.3,29280
D,180604,0823,16.8,30180
D,180604,0838,17.5,31080
D,180604,0853,18.1,31980
D,180604,0908,18.8,32880
D,180604,0923,20.7,33780
D,180604,0938,21.3,34680
D,180604,0953,22.2,35580
D,180604,1008,23.3,36480
D,180604,1023,24.2,37380
D,180604,1038,24.6,38280
D,180604,1053,24.6,39180
D,180604,1108,25.0,40080
D,180604,1123,25.5,40980
D,180604,1138,25.7,41880
D,180604,1153,26.0,42780
D,180604,1208,26.6,43680
D,180604,1223,27.8,44580
D,180604,1238,28.8,45480
D,180604,1253,28.9,46380
D,180604,1308,28.9,47280
D,180604,1323,28.2,48180
D,180604,1338,28.1,49080
D,180604,1353,28.0,49980
D,180604,1408,28.1,50880
D,180604,1423,28.9,51780
D,180604,1438,28.6,52680
D,180604,1453,28.7,53580
D,180604,1508,28.6,54480
D,180604,1523,28.7,55380
D,180604,1538,28.9,56280
D,180604,1553,29.0,57180
D,180604,1608,29.0,58080
D,180604,1623,29.2,58980
D,180604,1638,29.3,59880
D,180604,1653,29.3,60780
D,180604,1708,29.2,61680
D,180604,1723,28.8,62580
D,180604,1738,28.7,63480
D,180604,1753,28.0,64380
D,180604,1808,27.2,65280
D,180604,1823,27.0,66180
D,180604,1838,26.6,67080
D,180604,1853,26.2,67980
D,180604,1908,25.9,68880
D,180604,1923,25.5,69780
D,180604,1938,24.9,70680
D,180604,1953,24.5,71580
D,180604,2008,24.2,72480
D,180604,2023,24.2,73380
D,180604,2038,23.6,74280
D,180604,2053,23.0,75180
D,180604,2108,22.7,76080
D,180604,2123,22.2,76980
D,180604,2138,22.0,77880
D,180604,2153,21.6,78780
D,180604,2208,21.5,79680
D,180604,2223,21.0,80580
D,180604,2238,20.9,81480
D,180604,2253,20.8,82380
D,180604,2308,20.5,83280
D,180604,2323,20.2,84180
D,180604,2338,20.1,85080
D,180604,2353,19.9,85980
D,180605,0008,19.8,480
D,180605,0023,19.7,1380
D,180605,0038,19.7,2280
D,180605,0053,19.5,3180
D,180605,0108,19.3,4080
D,180605,0123,19.1,4980
D,180605,0138,19.1,5880
D,180605,0153,19.0,6780
D,180605,0208,18.7,7680
D,180605,0223,18.5,8580
D,180605,0238,18.5,9480
D,180605,0253,18.4,10380
D,180605,0308,18.5,11280
D,180605,0323,18.4,12180
D,180605,0338,18.2,13080
D,180605,0353,18.3,13980
D,180605,0408,18.4,14880
D,180605,0423,18.3,15780
D,180605,0438,18.1,16680
D,180605,0453,17.9,17580
D,180605,0508,17.8,18480
D,180605,0523,17.8,19380
D,180605,0538,17.8,20280
D,180605,0553,17.8,21180
D,180605,0608,17.7,22080
D,180605,0623,17.5,22980
D,180605,0638,17.6,23880
D,180605,0653,17.6,24780
D,180605,0708,17.6,25680
D,180605,0723,17.5,26580
D,180605,0738,17.8,27480
D,180605,0753,17.8,28380
D,180605,0808,17.9,29280
D,180605,0823,18.5,30180
D,180605,0838,19.0,31080
D,180605,0853,19.3,31980
D,180605,0908,19.9,32880
D,180605,0923,20.3,33780
D,180605,0938,20.6,34680
D,180605,0953,21.6,35580
D,180605,1008,22.1,36480
D,180605,1023,22.9,37380
D,180605,1038,23.5,38280
D,180605,1053,23.9,39180
D,180605,1108,24.2,40080
D,180605,1123,24.7,40980
D,180605,1138,25.0,41880
D,180605,1153,25.0,42780
D,180605,1208,25.2,43680
D,180605,1223,26.9,44580
D,180605,1238,27.3,45480
D,180605,1253,27.6,46380
D,180605,1308,28.0,47280
D,180605,1323,27.6,48180
D,180605,1338,27.8,49080
D,180605,1353,27.7,49980
D,180605,1408,27.8,50880
D,180605,1423,28.2,51780
D,180605,1438,28.1,52680
D,180605,1453,28.1,53580
D,180605,1508,28.1,54480
D,180605,1523,28.2,55380
D,180605,1538,28.6,56280
D,180605,1553,28.8,57180
D,180605,1608,28.7,58080
D,180605,1623,28.8,58980
D,180605,1638,29.3,59880
D,180605,1653,29.3,60780
D,180605,1708,29.3,61680
D,180605,1723,30.0,62580
D,180605,1738,29.1,63480
D,180605,1753,28.1,64380
D,180605,1808,27.2,65280
D,180605,1823,27.0,66180
D,180605,1838,26.5,67080
D,180605,1853,26.3,67980
D,180605,1908,26.2,68880
D,180605,1923,25.9,69780
D,180605,1938,25.7,70680
D,180605,1953,25.3,71580
D,180605,2008,25.1,72480
D,180605,2023,24.6,73380
D,180605,2038,23.9,74280
D,180605,2053,23.4,75180
D,180605,2108,22.9,76080
D,180605,2123,22.4,76980
D,180605,2138,21.9,77880
D,180605,2153,21.6,78780
D,180605,2208,21.3,79680
D,180605,2223,21.0,80580
D,180605,2238,20.5,81480
D,180605,2253,20.3,82380
D,180605,2308,20.3,83280
D,180605,2323,20.1,84180
D,180605,2338,20.0,85080
D,180605,2353,19.9,85980
D,180606,0008,19.6,480
D,180606,0023,19.3,1380
D,180606,0038,19.2,2280
D,180606,0053,19.1,3180
D,180606,0108,18.9,4080
D,180606,0123,18.6,4980
D,180606,0138,18.4,5880
D,180606,0153,18.4,6780
D,180606,0208,18.1,7680
D,180606,0223,17.8,8580
D,180606,0238,17.8,9480
D,180606,0253,17.7,10380
D,180606,0308,17.5,11280
D,180606,0323,17.4,12180
D,180606,0338,17.2,13080
D,180606,0353,17.2,13980
D,180606,0408,17.2,14880
D,180606,0423,17.1,15780
D,180606,0438,16.6,16680
D,180606,0453,16.6,17580
D,180606,0508,16.6,18480
D,180606,0523,16.5,19380
D,180606,0538,16.4,20280
D,180606,0553,16.3,21180
D,180606,0608,16.3,22080
D,180606,0623,16.2,22980
D,180606,0638,16.0,23880
D,180606,0653,16.0,24780
D,180606,0708,16.2,25680
D,180606,0723,16.3,26580
D,180606,0738,16.3,27480
D,180606,0753,16.6,28380
D,180606,0808,16.9,29280
D,180606,0823,17.4,30180
D,180606,0838,18.0,31080
D,180606,0853,18.8,31980
D,180606,0908,19.6,32880
D,180606,0923,21.6,33780
D,180606,0938,22.3,34680
D,180606,0953,23.6,35580
D,180606,1008,24.3,36480
D,180606,1023,24.9,37380
D,180606,1038,25.4,38280
D,180606,1053,25.6,39180
D,180606,1108,26.2,40080
D,180606,1123,26.7,40980
D,180606,1138,26.7,41880
D,180606,1153,27.2,42780
D,180606,1208,27.9,43680
D,180606,1223,29.1,44580
D,180606,1238,30.0,45480
D,180606,1253,30.4,46380
D,180606,1308,30.4,47280
D,180606,1323,29.9,48180
D,180606,1338,29.8,49080
D,180606,1353,29.8,49980
D,180606,1408,29.7,50880
D,180606,1423,29.8,51780
D,180606,1438,29.8,52680
D,180606,1453,29.8,53580
D,180606,1508,29.9,54480
D,180606,1523,30.3,55380
D,180606,1538,30.5,56280
D,180606,1553,30.5,57180
D,180606,1608,30.5,58080
D,180606,1623,30.5,58980
D,180606,1638,31.0,59880
D,180606,1653,31.2,60780
D,180606,1708,31.2,61680
D,180606,1723,31.7,62580
D,180606,1738,31.0,63480
D,180606,1753,30.0,64380
D,180606,1808,29.2,65280
D,180606,1823,28.7,66180
D,180606,1838,28.4,67080
D,180606,1853,28.2,67980
D,180606,1908,28.1,68880
D,180606,1923,27.8,69780
D,180606,1938,27.3,70680
D,180606,1953,26.9,71580
