glob_cat,date,plot,bout,rec_ID,file_begin,file_end,bout_loc_begin,bout_loc_end,bout_glob_begin,bout_glob_end,mean_temp,med_freq_cent,med_dom_freq,peak_rate,n_idle,n_noise_30m,t_noise_30m,ent_noise_30m
0,180611,A,88,all,180611_A12_161_wavchunk40_f,180611_A12_161_wavchunk40_f,483.9341042,485.0686875,112143.9341,112145.0687,21.6,4577.136613,1406.25,12.33933162,0,15,5,1.362447485
0,180611,A,89,all,180611_A41_161_wavchunk39_f,180611_A41_161_wavchunk39_f,364.1672917,365.2057708,112384.1673,112385.2058,21.6,4465.909451,1312.5,9.629466166,0,14,5,1.376055285
0,180611,A,90,all,180611_A43_161_wavchunk39_f,180611_A43_161_wavchunk39_f,534.9490208,552.397875,112494.949,112512.3979,21.6,2852.113896,1359.375,15.79849984,0,14,5,1.376055285
0,180611,A,91,all,180611_A11_161_wavchunk41_f,180611_A43_161_wavchunk40_f,103.0734375,546.2146458,112709.5258,112960.6661,21.6,2517.040733,1406.25,13.88005283,0,10,5,1.418483662
0,180611,A,92,all,180611_A16_161_wavchunk41_f,180611_A26_161_wavchunk42_f,10.69022917,575.3183958,113057.0813,113546.1074,21.6,2729.831836,1406.25,14.60646435,0,13,4,1.230931623
0,180611,A,93,all,180611_A42_161_wavchunk41_f,180611_A43_161_wavchunk42_f,8.632354167,517.071375,113607.729,114082.6481,21.6,2596.645585,1453.125,14.75581639,0,13,3,0.687092027
0,180611,A,94,all,180611_A11_161_wavchunk44_f,180611_A30_161_wavchunk43_f,6.0751875,599.9555417,114236.3079,114469.1621,21.6,2392.824331,1453.125,11.14906408,0,14,2,0.410116318
0,180611,A,95,all,180611_A12_161_wavchunk45_f,180611_A12_161_wavchunk45_f,156.9352083,160.1433958,114816.9352,114820.1434,21.6,2101.063109,375,4.987207294,0,13,2,0.271189373
0,180611,A,96,all,180611_A11_161_wavchunk45_f,180611_A24_161_wavchunk45_f,142.5393125,553.7254375,115177.5928,115324.3861,21.6,2656.157372,1511.71875,8.80746617,0,14,1,0
0,180611,A,97,all,180611_A43_161_wavchunk46_f,180611_A43_161_wavchunk46_f,305.6046875,306.795125,116465.6047,116466.7951,21.7,4801.927041,1500,17.64057332,0,19,2,0.336495758
0,180611,A,98,all,180611_A43_161_wavchunk46_f,180611_A43_161_wavchunk46_f,584.4544792,597.1691667,116744.4545,116757.1692,21.7,4952.173815,1406.25,21.08408509,0,23,2,0.462036909
0,180611,A,99,all,180611_A12_162_wavchunk0_f,180611_A12_162_wavchunk0_f,499.8118125,512.1109167,116959.8118,116972.1109,21.7,3820.535442,2437.5,11.96575533,0,20,2,0.562335145
0,180611,A,100,all,180611_A11_162_wavchunk1_f,180611_A11_162_wavchunk1_f,85.2489375,86.47985417,117145.2489,117146.4799,21.7,3923.816222,1359.375,13.81084558,0,20,2,0.610864302
0,180611,A,101,all,180611_A11_162_wavchunk1_f,180611_A43_162_wavchunk0_f,4.320604167,590.1746667,117208.8656,117431.3171,21.88461538,2482.061544,1406.25,13.95709486,0,20,2,0.610864302
0,180611,C,0,all,180611_C01_08_wavchunk5_f,180611_C01_08_wavchunk5_f,458.4398333,459.6610208,30458.43983,30459.66102,26.3,6063.933227,1359.375,16.37778081,0,12,3,0.918427785
0,180611,C,1,all,180611_C01_08_wavchunk5_f,180611_C01_08_wavchunk5_f,590.76425,591.8903333,30590.76425,30591.89033,26.3,6477.979893,1359.375,16.87232901,0,10,3,0.897945725
0,180611,C,2,all,180611_C23_08_wavchunk5_f,180611_C05_08_wavchunk7_f,23.21379167,594.4415833,31011.39356,31701.36138,26.4,4191.600346,1359.375,10.93111877,0,15,3,0.882310925
0,180611,C,3,all,180611_C22_08_wavchunk23_f,180611_C11_08_wavchunk24_f,28.557,587.4635833,41610.94738,41850.49696,30,2989.728213,1312.5,5.537839146,0,2,2,0.693147181
0,180611,C,4,all,180611_C14_08_wavchunk24_f,180611_C12_08_wavchunk25_f,58.6813125,542.6397292,42135.13881,42356.06823,30,3454.100353,1406.25,8.79228233,0,3,2,0.636514168
0,180611,C,5,all,180611_C11_16_1_wavchunk15_f,180611_C22_16_1_wavchunk15_f,154.9739167,589.0506458,64410.88965,64505.27265,28.2,4958.313606,1500,15.40707933,0,8,4,1.320888343
0,180611,C,6,all,180611_C07_16_1_wavchunk21_f,180611_C11_16_1_wavchunk21_f,144.889625,364.0953333,67560.90808,67586.36563,27,5702.065257,1500,16.0238875,0,17,4,1.242255046
0,180611,C,7,all,180611_C07_16_1_wavchunk31_f,180611_C07_16_1_wavchunk31_f,56.0503125,57.1934375,73256.05031,73257.19344,25.6,4473.275171,1171.875,12.24712958,0,5,2,0.673011667
0,180611,C,8,all,180611_C07_16_1_wavchunk31_f,180611_C07_16_1_wavchunk31_f,304.1094167,308.2501667,73504.10942,73508.25017,25.6,6390.343877,1453.125,19.80327539,0,5,2,0.673011667
0,180611,C,9,all,180611_C16_16_1_wavchunk35_f,180611_C16_16_1_wavchunk35_f,12.799125,13.8675,76092.79913,76093.8675,25.6,5457.841348,1429.6875,8.424008424,0,6,2,0.450561209
0,180611,C,10,all,180611_C07_16_2_wavchunk30_f,180611_C07_16_2_wavchunk30_f,304.3248958,362.3628333,101704.3249,101762.3628,22,5756.66032,1406.25,15.60789112,0,6,3,0.867563228
0,180611,C,11,all,180611_C09_16_2_wavchunk31_f,180611_C09_16_2_wavchunk31_f,162.3910625,186.6372917,102402.3911,102426.6373,22,4114.459866,1312.5,14.27594206,0,5,2,0.500402424
0,180611,C,12,all,180611_C07_16_2_wavchunk32_f,180611_C07_16_2_wavchunk32_f,49.97320833,54.38170833,102649.9732,102654.3817,22,4904.571397,1453.125,13.81634426,0,5,2,0.500402424
0,180611,C,13,all,180611_C07_16_2_wavchunk39_f,180611_C07_16_2_wavchunk39_f,536.5635625,567.802125,107336.5636,107367.8021,22.3,5784.50263,1453.125,14.8996233,0,7,4,1.153741943
0,180611,C,14,all,180611_C07_16_2_wavchunk45_f,180611_C16_16_2_wavchunk44_f,183.23,565.4840833,110583.23,110845.4841,23.2,4923.685548,1453.125,11.57939549,0,13,4,1.118968867
0,180611,C,15,all,180611_C12_16_2_wavchunk46_f,180611_C12_16_2_wavchunk46_f,281.7658333,322.6020417,111521.7658,111562.602,23.6,3954.053155,1417.96875,10.67417088,0,9,4,1.214889654
0,180611,C,16,all,180611_C05_16_2_wavchunk47_f,180611_C16_16_2_wavchunk46_f,85.96202083,333.8604375,111685.962,111813.8604,23.6195122,2743.782255,1406.25,13.35861265,0,9,4,1.214889654
0,180611,C,17,all,180611_C23_16_2_wavchunk46_f,180611_C23_16_2_wavchunk46_f,245.19675,294.2973958,111965.1968,112014.2974,24,3004.747293,1406.25,12.94273993,0,7,3,1.004242473
0,180611,D,0,all,180611_D10_08_wavchunk0_f,180611_D10_08_wavchunk0_f,358.494,360.0734167,29158.494,29160.07342,22.9,2775.000905,1265.625,5.698306337,0,0,0,0
0,180611,D,1,all,180611_D18_08_wavchunk16_f,180611_D18_08_wavchunk16_f,223.5408542,224.6335625,38863.54085,38864.63356,27.1,3844.361654,1453.125,16.47251721,0,1,1,0
0,180611,D,2,all,180611_D18_08_wavchunk16_f,180611_D18_08_wavchunk16_f,290.4897292,292.093375,38930.48973,38932.09338,27.1,4353.356003,1359.375,14.34250526,0,1,1,0
0,180611,D,3,all,180611_D22_08_wavchunk16_f,180611_D22_08_wavchunk16_f,120.9148125,122.1119167,39000.91481,39002.11192,27.1,4156.474128,1312.5,6.682793547,0,1,1,0
0,180611,D,4,all,180611_D07_08_wavchunk17_f,180611_D07_08_wavchunk17_f,547.0467917,549.5270417,39307.04679,39309.52704,27.1,2913.247362,1312.5,15.32103619,0,0,0,0
0,180611,D,5,all,180611_D18_08_wavchunk17_f,180611_D18_08_wavchunk17_f,139.4188333,141.6840625,39379.41883,39381.68406,27.1,2218.832574,1359.375,6.180390137,0,0,0,0
0,180611,D,6,all,180611_D22_08_wavchunk16_f,180611_D22_08_wavchunk16_f,569.87075,573.8523125,39449.87075,39453.85231,27.1,3320.860337,1312.5,7.283572718,0,0,0,0
0,180611,D,7,all,180611_D03_08_wavchunk18_f,180611_D18_08_wavchunk18_f,183.5684167,595.1967083,39949.28854,40027.09767,27.4,4245.057121,1312.5,10.80992548,0,1,1,0
0,180611,D,8,all,180611_D22_08_wavchunk18_f,180611_D10_08_wavchunk19_f,1.053604167,582.4729792,40096.24727,40272.83538,27.4,2620.186401,1289.0625,10.9928942,0,1,1,0
0,180611,D,9,all,180611_D22_08_wavchunk18_f,180611_D22_08_wavchunk18_f,300.8742708,302.1866042,40380.87427,40382.1866,27.4,3304.032776,1218.75,12.19202438,0,1,1,0
0,180611,D,10,all,180611_D18_08_wavchunk20_f,180611_D18_08_wavchunk20_f,312.478875,313.4997917,41352.47888,41353.49979,27.3,4029.941199,1453.125,14.69267815,0,3,2,0.636514168
0,180611,D,11,all,180611_D08_08_wavchunk21_f,180611_D24_08_wavchunk20_f,5.185291667,498.0782292,41568.81188,41778.07823,27.3,2766.17732,1359.375,4.995732812,0,3,2,0.636514168
0,180611,D,12,all,180611_D22_08_wavchunk21_f,180611_D22_08_wavchunk21_f,258.9281458,263.5533333,42138.92815,42143.55333,27.3,3952.293339,1453.125,9.080712944,0,3,2,0.636514168
0,180611,D,13,all,180611_D07_16_1_wavchunk12_f,180611_D22_16_1_wavchunk12_f,4.5530625,566.8813958,64213.40594,64502.15,30.4,2904.911568,1453.125,12.09379946,0,8,3,0.73562194
0,180611,D,14,all,180611_D03_16_1_wavchunk27_f,180611_D03_16_1_wavchunk27_f,576.7653125,580.9797083,73296.76531,73300.97971,27.5,5776.817359,1406.25,14.94883583,0,3,1,0
0,180611,D,15,all,180611_D13_16_1_wavchunk27_f,180611_D13_16_1_wavchunk27_f,451.2314167,454.1026875,73411.23142,73414.10269,27.5,6473.706797,1500,18.45872545,0,3,1,0
0,180611,D,16,all,180611_D16_16_1_wavchunk30_f,180611_D16_16_1_wavchunk30_f,372.1080833,373.3869375,75372.10808,75373.38694,26.5,1956.817725,1500,14.07509978,0,2,1,0
0,180611,D,17,all,180611_D16_16_1_wavchunk30_f,180611_D16_16_1_wavchunk30_f,496.8435625,599.8765625,75496.84356,75599.87656,26.5,2207.560543,1078.125,15.07574115,0,2,1,0
0,180611,D,18,all,180611_D22_16_2_wavchunk3_f,180611_D22_16_2_wavchunk3_f,200.6549792,201.6846042,88040.65498,88041.6846,25,5559.767253,1218.75,8.740869636,0,5,1,0
0,180611,D,19,all,180611_D06_16_2_wavchunk19_f,180611_D06_16_2_wavchunk19_f,530.8760208,532.2648125,97250.87602,97252.26481,22.9,2563.12065,1242.1875,13.6811629,0,4,2,0.693147181
0,180611,D,20,all,180611_D06_16_2_wavchunk29_f,180611_D06_16_2_wavchunk29_f,39.7703125,41.02183333,102759.7703,102761.0218,22.3,4235.3394,1312.5,14.38250129,0,10,3,0.943348392
0,180611,D,21,all,180611_D13_16_2_wavchunk30_f,180611_D13_16_2_wavchunk30_f,511.5259792,513.737,104071.526,104073.737,22.3,6715.879006,1453.125,18.54347068,0,11,5,1.468139939
0,180611,D,22,all,180611_D16_16_2_wavchunk30_f,180611_D16_16_2_wavchunk30_f,351.4056458,383.862125,104151.4056,104183.8621,22.3,2370.860732,1195.3125,16.91813058,0,10,5,1.504788284
0,180611,D,23,all,180611_D13_16_2_wavchunk31_f,180611_D16_16_2_wavchunk30_f,87.76341667,480.60775,104247.7634,104280.6078,22.3,4472.336152,1078.125,19.87560052,0,10,5,1.504788284
0,180611,D,24,all,180611_D16_16_2_wavchunk30_f,180611_D19_16_2_wavchunk30_f,548.5732083,560.7682083,104348.5732,104360.7682,22.3,3758.606684,1476.5625,13.95144839,0,9,5,1.464816385
0,180611,D,25,all,180611_D06_16_2_wavchunk36_f,180611_D18_16_2_wavchunk36_f,40.70991667,461.7395833,107350.3418,107473.2393,22,2874.050035,1382.8125,13.76278009,0,1,1,0
0,180611,D,26,all,180611_D03_16_2_wavchunk44_f,180611_D13_16_2_wavchunk43_f,49.3775,421.4925833,111769.3775,111781.4926,22,4005.920135,1382.8125,10.90010842,0,5,4,1.33217904
0,180611,D,27,all,180611_D19_16_2_wavchunk43_f,180611_D14_16_2_wavchunk43_f,263.8953958,266.7832083,111863.8954,111866.7832,22,3558.529977,1406.25,9.925795615,0,5,4,1.33217904
0,180611,D,28,all,180611_D22_16_2_wavchunk43_f,180611_D22_16_2_wavchunk43_f,106.2962708,108.5721875,111946.2963,111948.5722,22,2136.351278,1359.375,11.86335176,0,5,4,1.33217904
0,180611,D,29,all,180611_D02_16_2_wavchunk44_f,180611_D06_16_2_wavchunk44_f,60.0460625,303.7063542,112008.838,112023.7064,22,3647.225001,1382.8125,8.813689106,0,5,4,1.33217904
0,180611,D,30,all,180611_D19_16_2_wavchunk43_f,180611_D18_16_2_wavchunk43_f,503.9493125,515.4670833,112103.9493,112115.4671,22,2058.921876,1382.8125,8.304943757,0,4,3,1.039720771
0,180611,D,31,all,180611_D22_16_2_wavchunk43_f,180611_D18_16_2_wavchunk44_f,0.104020833,356.9837292,112185.8875,112213.776,22,3280.915498,1406.25,12.43540864,0,6,4,1.242453325
0,180611,E,0,all,180611_E10_08_chunk0_f,180611_E09_08_chunk0_f,33.71229167,210.0033333,27933.71229,27990.00333,23.4,2308.225359,1289.0625,11.21626692,0,11,7,1.798652206
0,180611,E,1,all,180611_E14_08_chunk0_f,180611_E10_08_chunk0_f,48.36914583,544.1376875,28328.84642,28444.13769,23.7,2680.811789,1406.25,13.91941392,0,14,7,1.772139388
0,180611,E,2,all,180611_E14_08_chunk1_f,180611_E15_08_chunk1_f,387.2075208,393.8308125,29007.20752,29013.83081,23.9,4257.524337,1289.0625,10.8226943,0,15,7,1.732125981
0,180611,E,3,all,180611_E05_08_chunk2_f,180611_E05_08_chunk2_f,127.7313958,130.003125,29107.7314,29110.00313,24.1,2980.38923,1312.5,11.00483296,0,15,7,1.732125981
0,180611,E,4,all,180611_E19_08_chunk3_f,180611_E19_08_chunk3_f,548.2897917,591.3533958,30368.28979,30411.3534,24.4,6294.285144,1359.375,17.03861469,0,15,5,1.204876207
0,180611,E,5,all,180611_E21_08_chunk4_f,180611_E21_08_chunk4_f,433.8783125,435.2535208,30853.87831,30855.25352,24.8,5876.214555,1359.375,4.363041403,0,21,6,1.574742624
0,180611,E,6,all,180611_E05_08_chunk5_f,180611_E05_08_chunk5_f,115.2414167,511.1533542,30941.1461,31102.04323,24.8,5312.446478,1406.25,16.16397218,0,21,6,1.633311498
0,180611,E,7,all,180611_E12_08_chunk5_f,180611_E12_08_chunk5_f,301.3665625,302.6410625,31201.36656,31202.64106,24.8,7086.300543,1312.5,18.04658766,0,21,7,1.776842988
0,180611,E,8,all,180611_E14_08_chunk5_f,180611_E09_08_chunk6_f,48.613,538.090625,31327.47879,31444.4825,24.8,4947.857557,1406.25,13.13023716,0,23,7,1.77146721
0,180611,E,9,all,180611_E19_08_chunk11_f,180611_E19_08_chunk11_f,318.1394583,320.7774792,34938.13946,34940.77748,28.4,5995.853903,1312.5,17.43731491,0,14,5,1.33166431
0,180611,E,10,all,180611_E14_08_chunk11_f,180611_E19_08_chunk11_f,456.7568333,512.2831042,35076.75683,35132.2831,28.4,4438.703905,1406.25,11.07659849,0,13,5,1.377819508
0,180611,E,11,all,180611_E16_08_chunk17_f,180611_E16_08_chunk17_f,77.359125,78.50277083,38297.35913,38298.50277,27.3,3056.393099,1453.125,15.73913836,0,13,3,0.925129084
0,180611,E,12,all,180611_E16_08_chunk17_f,180611_E16_08_chunk17_f,199.5150208,211.5842917,38419.51502,38431.58429,27.3,4032.03584,1523.4375,15.92363685,0,13,4,1.156987644
0,180611,E,13,all,180611_E16_08_chunk17_f,180611_E01_08_chunk18_f,96.53435417,572.3583125,38561.19321,38895.85563,27.3,3323.922094,1406.25,13.0533461,0,19,6,1.530605242
0,180611,E,14,all,180611_E14_08_chunk18_f,180611_E14_08_chunk18_f,366.8308958,370.8949583,39186.8309,39190.89496,27,5805.047099,1359.375,15.2356549,0,20,6,1.49561578
0,180611,E,15,all,180611_E03_08_chunk19_f,180611_E05_08_chunk19_f,104.7141042,110.4596042,39284.7141,39290.4596,27,1855.185919,1312.5,15.85309466,0,20,6,1.49561578
0,180611,E,16,all,180611_E14_08_chunk19_f,180611_E19_08_chunk19_f,85.08845833,91.7810625,39505.08846,39511.78106,27,4392.529582,1289.0625,8.437335208,0,20,6,1.49561578
0,180611,E,17,all,180611_E19_08_chunk19_f,180611_E05_08_chunk19_f,172.7807083,428.1035417,39592.78071,39608.10354,27,4948.330932,1359.375,9.860496386,0,20,6,1.49561578
0,180611,E,18,all,180611_E19_08_chunk19_f,180611_E09_08_chunk20_f,5.573833333,594.9416042,39691.03979,40232.51719,28.02650602,2784.82168,1359.375,11.50822873,0,23,8,1.770771423
0,180611,E,19,all,180611_E16_08_chunk21_f,180611_E09_08_chunk22_f,100.8785833,551.3455208,41145.31294,41273.46817,28.1,3648.599662,1382.8125,15.71078551,0,23,8,1.824247352
0,180611,E,20,all,180611_E14_08_chunk22_f,180611_E12_08_chunk22_f,28.20714583,597.3659167,41436.37694,41635.49983,28.13521127,3053.405054,1359.375,6.922272653,0,21,8,1.847534411
0,180611,E,21,all,180611_E12_08_chunk23_f,180611_E05_08_chunk23_f,29.83525,588.8729167,41837.33215,42082.28575,28.6,5385.99401,1406.25,15.39327512,0,18,7,1.769036161
0,180611,E,22,all,180611_E04_08_chunk46_f,180611_E04_08_chunk46_f,197.8770208,202.5019583,55577.87702,55582.50196,29.7,4767.698589,1125,13.40552618,0,22,7,1.459801299
0,180611,E,23,all,180611_E12_160_wavchunk2_f,180611_E14_160_wavchunk2_f,308.5735417,547.3068542,57539.91356,57577.49163,29.2,2909.650133,1406.25,7.709691781,0,13,4,1.197237502
0,180611,E,24,all,180611_E10_160_wavchunk4_f,180611_E10_160_wavchunk4_f,178.4096667,214.9821458,58378.40967,58414.98215,29,2546.324499,960.9375,15.57888568,0,17,4,1.29302247
0,180611,E,25,all,180611_E04_160_wavchunk5_f,180611_E14_160_wavchunk4_f,130.9301667,495.2731042,58630.93017,58723.34658,29,2417.822681,1406.25,14.62573078,0,17,5,1.430349831
0,180611,E,26,all,180611_E14_160_wavchunk4_f,180611_E22_160_wavchunk4_f,140.50875,581.7157083,58863.79735,59050.99944,29,2416.986719,1382.8125,15.15180342,0,20,6,1.600265409
0,180611,E,27,all,180611_E22_160_wavchunk4_f,180611_E20_160_wavchunk5_f,76.4136875,478.9529583,59147.72752,59251.05306,29,2804.758648,1312.5,13.50509456,0,21,6,1.592214059
0,180611,E,28,all,180611_E25_160_wavchunk5_f,180611_E23_160_wavchunk5_f,103.2514375,125.1942708,59443.25144,59465.19427,29,2493.742106,1382.8125,8.176627233,0,20,6,1.621516541
0,180611,E,29,all,180611_E04_160_wavchunk14_f,180611_E14_160_wavchunk13_f,0.805229167,459.3730417,64172.59125,64299.37304,28.2,2486.969321,1453.125,13.3547964,0,12,3,0.959614794
0,180611,E,30,all,180611_E22_160_wavchunk13_f,180611_E22_160_wavchunk13_f,276.4512083,340.3789375,64416.45121,64480.37894,28.2,2242.665488,1500,14.65884433,0,9,3,1.060856947
0,180611,E,31,all,180611_E12_160_wavchunk29_f,180611_E14_160_wavchunk28_f,77.11804167,482.297875,73277.11804,73322.29788,26,4642.216356,1429.6875,16.30880887,0,11,6,1.540305825
0,180611,E,32,all,180611_E21_160_wavchunk31_f,180611_E15_160_wavchunk32_f,21.4086875,597.34575,75233.88604,75262.62679,25.7,3524.273065,1453.125,11.49326994,0,12,6,1.632630927
0,180611,E,33,all,180611_E15_160_wavchunk32_f,180611_E15_160_wavchunk32_f,237.3511042,282.1470417,75477.3511,75522.14704,25.7,3388.221639,1429.6875,8.048554065,0,12,4,1.118743336
0,180611,E,34,all,180611_E15_160_wavchunk32_f,180611_E15_160_wavchunk32_f,345.1587917,349.0683333,75585.15879,75589.06833,25.7,3780.156366,1382.8125,9.189214751,0,12,4,1.118743336
0,180611,E,35,all,180611_E12_160_wavchunk33_f,180611_E12_160_wavchunk33_f,196.4576667,197.4935833,75796.45767,75797.49358,25.7,3956.951646,1453.125,11.58394337,0,13,4,1.072016969
0,180611,E,36,all,180611_E05_161_wavchunk31_f,180611_E21_161_wavchunk30_f,266.1702292,404.4004583,103166.1702,103244.4005,22.6,3942.319303,1242.1875,15.16552241,0,20,7,1.690831259
0,180611,E,37,all,180611_E23_161_wavchunk30_f,180611_E23_161_wavchunk30_f,244.9162708,307.8888125,103384.9163,103447.8888,22.6,1785.831526,1406.25,14.93294378,0,23,8,1.831740878
0,180611,E,38,all,180611_E21_161_wavchunk31_f,180611_E21_161_wavchunk31_f,146.9123125,294.9653958,103586.9123,103734.9654,22.57857143,3843.131299,1406.25,15.22226204,0,20,7,1.847900801
0,180611,E,39,all,180611_E10_161_wavchunk32_f,180611_E10_161_wavchunk32_f,258.8215625,310.5303958,104058.8216,104110.5304,22.5,3002.694821,1453.125,14.36999825,0,19,7,1.867880172
0,180611,E,40,all,180611_E22_161_wavchunk31_f,180611_E22_161_wavchunk31_f,586.1105417,587.1815625,104326.1105,104327.1816,22.5,2933.385906,1429.6875,12.1379525,0,19,7,1.867880172
0,180611,E,41,all,180611_E03_161_wavchunk34_f,180611_E03_161_wavchunk34_f,199.1945208,203.3782708,104899.1945,104903.3783,22.4,3367.997237,1406.25,14.23242345,0,20,7,1.830910897
0,180611,E,42,all,180611_E10_161_wavchunk34_f,180611_E10_161_wavchunk34_f,525.2296042,526.7195625,105525.2296,105526.7196,22.4,4424.582598,1359.375,14.76551358,0,17,7,1.839789587
0,180611,E,43,all,180611_E12_161_wavchunk35_f,180611_E10_161_wavchunk35_f,67.51802083,116.7876667,105667.518,105716.7877,22.4,4240.009577,1406.25,10.9505183,0,17,7,1.839789587
0,180611,E,44,all,180611_E22_161_wavchunk34_f,180611_E22_161_wavchunk34_f,360.7161667,368.531625,105900.7162,105908.5316,22.4,3234.237368,1148.4375,16.27192393,0,17,7,1.839789587
0,180611,E,45,all,180611_E03_161_wavchunk38_f,180611_E03_161_wavchunk38_f,60.1855,72.40810417,107160.1855,107172.4081,22.3,2893.10034,1359.375,14.06594119,0,17,6,1.477045405
0,180611,E,46,all,180611_E03_161_wavchunk40_f,180611_E03_161_wavchunk40_f,115.3565417,126.0278542,108415.3565,108426.0279,22.4,1841.032158,1406.25,20.89059935,0,19,6,1.413161268
0,180611,E,47,all,180611_E03_161_wavchunk40_f,180611_E22_161_wavchunk39_f,0.269416667,598.5229167,108697.4798,109007.1498,22.4,2781.685703,1406.25,14.10606208,0,23,7,1.566759063
0,180611,E,48,all,180611_E03_161_wavchunk41_f,180611_E17_161_wavchunk40_f,65.325625,477.8177292,109194.4941,109317.8177,22.5,3308.45955,1312.5,14.11557124,0,22,7,1.603319205
0,180611,E,49,all,180611_E12_161_wavchunk41_f,180611_E12_161_wavchunk41_f,245.1969375,246.271875,109445.1969,109446.2719,22.5,5493.489293,1265.625,15.81487296,0,21,7,1.640756641
0,180611,E,50,all,180611_E03_161_wavchunk45_f,180611_E03_161_wavchunk45_f,551.9765417,553.2036875,111851.9765,111853.2037,22.8,2991.599731,1406.25,16.29798143,0,13,5,1.479132807
0,180611,E,51,all,180611_E03_161_wavchunk47_f,180611_E17_161_wavchunk47_f,4.8855,565.5214375,113064.4512,113235.1409,22.8,3219.21996,1406.25,16.63048137,0,10,6,1.609437912
0,180611,E,52,all,180611_E22_161_wavchunk46_f,180611_E14_161_wavchunk47_f,22.85266667,595.860375,113334.6729,113480.7738,22.8,3036.386807,1406.25,16.04447416,0,10,6,1.609437912
0,180611,E,53,all,180611_E03_162_wavchunk0_f,180611_E23_161_wavchunk47_f,193.377375,453.7488125,113552.4171,113681.7821,22.92,2230.243989,1406.25,13.59628935,0,10,6,1.609437912
0,180611,E,54,all,180611_E23_161_wavchunk47_f,180611_E23_161_wavchunk47_f,480.1272917,481.5016458,113820.1273,113821.5016,23,1789.968467,1453.125,14.55251031,0,12,5,1.517106397
0,180611,E,55,all,180611_E14_162_wavchunk0_f,180611_E14_162_wavchunk0_f,266.770875,269.9229167,113906.7709,113909.9229,23,5872.376022,1406.25,19.35253605,0,12,5,1.517106397
0,180611,E,56,all,180611_E23_162_wavchunk0_f,180611_E05_162_wavchunk1_f,168.0849375,461.1366042,114108.0849,114161.1366,23,3412.79233,1406.25,15.91630745,0,13,5,1.418069365
0,180611,E,57,all,180611_E14_162_wavchunk1_f,180611_E14_162_wavchunk1_f,41.81020833,43.41410417,114281.8102,114283.4141,23,6373.236592,1312.5,18.08097471,0,13,5,1.418069365
0,180611,E,58,all,180611_E23_162_wavchunk0_f,180611_E23_162_wavchunk0_f,436.5220208,557.7612917,114376.522,114497.7613,23,2164.353906,1406.25,16.75673411,0,12,5,1.467733929
0,180611,E,59,all,180611_E14_162_wavchunk4_f,180611_E14_162_wavchunk4_f,80.8110625,121.4309375,116120.8111,116161.4309,23.8,6364.50685,1453.125,10.42355566,0,9,4,1.149059697
0,180611,E,60,all,180611_E14_162_wavchunk4_f,180611_E14_162_wavchunk4_f,187.6017708,189.3854375,116227.6018,116229.3854,23.8,5256.52048,1406.25,8.970181156,0,7,3,0.79631164
0,180614,A,0,all,180614_A24_08_wavchunk0_f,180614_A24_08_wavchunk0_f,217.9945833,219.4749583,31117.99458,31119.47496,21.3,4626.818774,1406.25,9.456930157,0,3,2,0.636514168
0,180614,A,1,all,180614_A44_08_wavchunk2_f,180614_A44_08_wavchunk2_f,444.7808958,445.7897083,33024.7809,33025.78971,21.6,2134.691043,1359.375,17.8423922,0,4,1,0
0,180614,A,2,all,180614_A43_08_wavchunk2_f,180614_A43_08_wavchunk4_f,7.581208333,595.7386875,33154.88267,34050.55613,21.71652174,3056.192793,1406.25,14.78877068,0,8,3,0.974314753
0,180614,A,3,all,180614_A49_08_wavchunk4_f,180614_A49_08_wavchunk4_f,270.6930208,274.7680833,34110.69302,34114.76808,21.8,5039.604841,1359.375,8.343430315,0,8,3,0.974314753
0,180614,A,4,all,180614_A43_08_wavchunk5_f,180614_A43_08_wavchunk5_f,39.83408333,65.57064583,34419.83408,34445.57065,22,4948.033006,1406.25,13.30008313,0,7,3,1.004242473
0,180614,A,5,all,180614_A43_08_wavchunk5_f,180614_A43_08_wavchunk5_f,143.5336875,488.87625,34523.53369,34868.87625,22,4034.98282,1406.25,16.98844432,0,8,3,0.974314753
0,180614,A,6,all,180614_A43_08_wavchunk6_f,180614_A43_08_wavchunk6_f,4.487333333,5.6814375,34984.48733,34985.68144,22,5569.749026,1359.375,15.91123207,0,7,3,0.955699891
0,180614,A,7,all,180614_A43_08_wavchunk6_f,180614_A43_08_wavchunk6_f,73.54195833,99.385375,35053.54196,35079.38538,22,6107.726314,1312.5,15.77333447,0,7,3,0.955699891
0,180614,A,8,all,180614_A16_08_wavchunk8_f,180614_A43_08_wavchunk8_f,10.70979167,599.9657708,35971.22427,36235.62494,22.11176471,3933.603433,1406.25,11.65637606,0,10,3,1.054920168
0,180614,A,9,all,180614_A44_08_wavchunk8_f,180614_A43_08_wavchunk8_f,148.0343333,539.9359167,36328.03433,36696.22258,22.3,2847.350801,1406.25,11.99950002,0,9,3,1.060856947
0,180614,A,10,all,180614_A44_08_wavchunk9_f,180614_A43_08_wavchunk9_f,4.166916667,589.5051875,36784.16692,37207.27113,22.38235294,3159.037818,1371.09375,16.25007232,0,8,3,1.039720771
0,180614,A,11,all,180614_A44_08_wavchunk15_f,180614_A44_08_wavchunk15_f,298.5729167,300.211,40678.57292,40680.211,23.3,3336.290307,1359.375,17.70361703,0,8,4,1.073542846
