glob_cat,date,plot,bout,rec_ID,file_begin,file_end,bout_loc_begin,bout_loc_end,bout_glob_begin,bout_glob_end,mean_temp,med_freq_cent,med_dom_freq,peak_rate,n_idle,n_hs_30m,min_diff_hs,n_cs_30m,min_diff_cs
5,180611,C,6.0,22,180611_C22_16_1_wavchunk49_f,180611_C22_16_1_wavchunk49_f,130.3540417,202.6540208,84850.35404,84922.65402,24.0,1720.9821971677525,1265.625,12.05635694298082,0,3,439.22258000000147,3,1030.2498100000084
5,180611,C,7.0,22,180611_C22_16_1_wavchunk49_f,180611_C22_16_1_wavchunk50_f,6.054791667,567.8618125,84984.40163,85379.22333,24.0,2165.636508548506,1171.875,10.237613751263902,0,3,391.77987000001303,3,1164.2973999999958
5,180611,C,8.0,22,180611_C22_16_2_wavchunk18_f,180611_C22_16_2_wavchunk18_f,111.3446458,196.8558958,95031.34465,95116.8559,22.4,2704.4907803798565,1265.625,11.540150105575648,0,0,5999.434649999996,4,90.53195000000414
5,180611,C,9.0,22,180611_C22_16_2_wavchunk18_f,180611_C22_16_2_wavchunk18_f,274.3337292,409.5700208,95194.33373,95329.57002,22.4,2392.678422505675,1265.625,13.52865757041466,0,0,5836.445569999996,4,72.45712999999523
5,180611,C,10.0,22,180611_C22_16_2_wavchunk18_f,180611_C22_16_2_wavchunk18_f,475.7207083,550.3788958,95395.72071,95470.3789,22.4,2523.732163669293,1265.625,12.832319638637433,0,0,5635.058590000001,3,219.64610000001267
5,180611,C,11.0,22,180611_C22_16_2_wavchunk20_f,180611_C22_16_2_wavchunk20_f,65.16547917,90.4266875,96185.16548,96210.42669,22.399999999999995,1895.3534329585452,1265.625,10.118565224927272,0,0,4845.613819999999,5,569.7986699999892
5,180614,C,0.0,1,180614_C01_16_1_wavchunk38_f,180614_C01_16_1_wavchunk38_f,82.1495625,88.99575,77482.14956,77488.99575,24.9,1724.1558816749034,1312.5,19.86507088799423,0,0,8383.12397999999,4,69.64538000000175
5,180614,C,0.0,3,180614_C03_16_2_wavchunk0_f,180614_C03_16_2_wavchunk0_f,465.5853125,476.3565417,83865.58531,83876.35654,24.1,4923.279985864994,1593.75,11.145205983223262,0,0,1999.6882299999997,3,688.429999999993
5,180614,C,0.0,7,180614_C07_16_1_wavchunk47_f,180614_C07_16_1_wavchunk47_f,122.7134167,138.8053125,82922.71342,82938.80531,24.2,3397.2501271539813,1265.625,15.786600982463996,0,0,2942.5601199999946,3,242.22074999999313
5,180614,C,0.0,8,180614_C08_16_2_wavchunk6_f,180614_C08_16_2_wavchunk6_f,97.16047917,169.8379792,87097.16048,87169.83798,23.6,4809.814350000452,960.9375,14.667581331253167,0,1,1231.8869400000112,1,1355.9094999999943
5,180614,C,0.0,12,180614_C12_16_1_wavchunk40_f,180614_C12_16_1_wavchunk40_f,365.74175,391.0581458,79145.74175,79171.05815,24.600000000000005,3441.094537415779,1171.875,13.692931261960512,0,0,6719.531789999994,4,21.638520000007702
5,180614,C,0.0,16,180614_C16_16_1_wavchunk40_f,180614_C16_16_1_wavchunk40_f,44.10322917,55.06470833,79124.10323,79135.06471,24.6,4918.85350342013,1335.9375,5.814423274521521,0,0,6741.170310000001,4,21.638520000007702
5,180614,C,0.0,18,180614_C18_16_1_wavchunk46_f,180614_C18_16_1_wavchunk46_f,0.492666667,12.113,82680.49267,82692.113,24.2,3612.338380005309,1265.625,12.025328428241364,0,0,3184.7808699999878,2,242.22074999999313
5,180614,C,1.0,18,180614_C18_16_1_wavchunk46_f,180614_C18_16_1_wavchunk46_f,497.1553125,561.2488333,83177.15531,83241.24883,24.100000000000005,3278.3924813932776,1171.875,15.953427624045428,0,0,2688.1182299999928,2,254.44189000000188
5,180614,C,0.0,20,180614_C20_16_1_wavchunk37_f,180614_C20_16_1_wavchunk37_f,271.7949375,311.36775,77551.79494,77591.36775,24.9,2925.8496753610925,843.75,11.7089829853841,0,0,8313.478599999988,3,69.64538000000175
5,180614,C,1.0,20,180614_C20_16_1_wavchunk37_f,180614_C20_16_1_wavchunk37_f,458.9944167,597.0294167,77738.99442,77877.02942,24.7,3248.6030578183004,1125.0,14.12536259301299,0,0,8126.279119999992,3,256.8448599999974
5,180614,C,2.0,20,180614_C20_16_2_wavchunk7_f,180614_C20_16_2_wavchunk7_f,373.0699792,559.1106042,88453.06998,88639.1106,23.300000000000008,2151.931684320335,1265.625,12.44450758248393,0,0,2587.7964400000055,2,958.6484599999967
5,180614,C,0.0,23,180614_C23_16_2_wavchunk8_f,180614_C23_16_2_wavchunk9_f,18.26145833,578.5621458,89411.71844,89482.66879,23.2,5862.794530384825,1218.75,15.740228949893394,0,0,3546.4449000000022,1,958.6484599999967
5,180614,E,0.0,4,180614_E04_160_wavchunk35_f,180614_E04_160_wavchunk35_f,98.30689583,123.7612292,76598.3069,76623.76123,25.2,4142.676355002863,1125.0,17.142590953556624,0,0,3103.07273,10,139.92870999999286
5,180614,E,1.0,4,180614_E04_160_wavchunk40_f,180614_E04_160_wavchunk40_f,539.67125,546.87725,80039.67125,80046.87725,24.7,3767.81140688341,1171.875,11.518179295031915,0,1,338.2916200000036,7,230.63923000000068
5,180614,E,2.0,4,180614_E04_160_wavchunk41_f,180614_E04_160_wavchunk41_f,457.7065625,463.3251667,80557.70656,80563.32517,24.6,3635.597054041256,1078.125,10.678808867860864,0,1,856.3269300000102,7,211.88543000000936
5,180614,E,3.0,4,180614_E04_160_wavchunk44_f,180614_E04_160_wavchunk44_f,476.7395208,478.1562083,82376.73952,82378.15621,24.4,2971.201472740546,1195.3125,3.5294117647058822,0,0,2675.359890000007,7,321.9109999999928
5,180614,E,4.0,4,180614_E04_160_wavchunk47_f,180614_E04_160_wavchunk47_f,548.2166667,557.7175,84248.21667,84257.7175,24.2,2276.912573303207,1218.75,10.735900359617576,0,3,1081.6435600000113,10,452.4244800000015
5,180614,E,5.0,4,180614_E04_161_wavchunk12_f,180614_E04_161_wavchunk12_f,264.1172708,293.3735833,91764.11727,91793.37358,23.5,2997.599003554754,1101.5625,14.386056460810918,0,0,2486.441709999999,8,533.2889399999985
5,180614,E,6.0,4,180614_E04_161_wavchunk16_f,180614_E04_161_wavchunk16_f,39.07085417,144.1780833,93939.07085,94044.17808,23.2,3076.6710033734057,1218.75,6.182102453971192,0,1,1580.755569999994,9,677.2995299999893
5,180614,E,0.0,5,180614_E05_160_wavchunk35_f,180614_E05_160_wavchunk35_f,253.522875,352.5575625,76753.52288,76852.55756,25.0,2647.7057881715336,1335.9375,13.035853240642869,0,0,2947.8567499999917,9,107.74049999999988
5,180614,E,1.0,5,180614_E05_161_wavchunk18_f,180614_E05_161_wavchunk18_f,61.44297917,117.2081875,95161.44298,95217.20819,23.0,2440.951452142105,1359.375,13.799193315161933,0,2,358.3834399999905,6,212.07531000000017
5,180614,E,0.0,10,180614_E10_160_wavchunk38_f,180614_E10_160_wavchunk38_f,492.14025,528.671375,79092.14025,79128.67138,24.899999999999995,3114.822082851447,890.625,13.836042891732964,0,1,609.2393799999991,9,268.4122100000095
5,180614,E,1.0,10,180614_E10_160_wavchunk40_f,180614_E10_160_wavchunk40_f,477.097,595.1282083,80277.097,80395.12821,24.628571428571423,3927.003622015832,1031.25,10.38174543095058,0,1,575.7173699999985,6,6.786519999994198
5,180614,E,2.0,10,180614_E10_160_wavchunk42_f,180614_E10_160_wavchunk42_f,24.00852083,27.55579167,81024.00852,81027.55579,24.6,4755.416509336101,1171.875,4.228578140600223,0,1,1322.6288900000072,8,466.30195999999705
5,180614,E,3.0,10,180614_E10_161_wavchunk10_f,180614_E10_161_wavchunk10_f,411.0874792,570.7478333,91011.08748,91170.74783,23.5,3161.320441019697,1125.0,8.417713797730878,0,1,1733.4119199999986,5,470.0904600000067
5,180614,E,4.0,10,180614_E10_161_wavchunk11_f,180614_E10_161_wavchunk11_f,30.82833333,68.90125,91230.82833,91268.90125,23.5,3667.6864547956566,1312.5,12.1407979232305,0,0,1953.1527700000006,7,533.2889399999985
5,180614,E,0.0,14,180614_E14_160_wavchunk44_f,180614_E14_160_wavchunk44_f,426.8269375,433.429625,82986.82694,82993.42963,24.4,2191.631206975586,1218.75,12.116278409359824,0,0,2343.0332900000067,6,288.1764200000034
5,180614,E,1.0,14,180614_E14_160_wavchunk46_f,180614_E14_160_wavchunk46_f,35.7921875,37.724,83795.79219,83797.724,24.3,4503.219117753972,1359.375,15.011808858261348,0,3,1534.0680400000128,6,154.00543999999354
5,180614,E,2.0,14,180614_E14_161_wavchunk0_f,180614_E14_161_wavchunk0_f,77.9080625,101.88,85037.90806,85061.88,24.2,1880.0759660903525,1171.875,12.601885435936376,0,3,291.9521700000041,6,58.903129999991506
5,180614,E,3.0,14,180614_E14_161_wavchunk1_f,180614_E14_161_wavchunk1_f,227.4002292,235.5850625,85787.40023,85795.58506,24.1,3237.6712739670006,1242.1875,8.044362221831184,0,3,296.9377499999973,4,138.17290000000503
5,180614,E,4.0,14,180614_E14_161_wavchunk30_f,180614_E14_161_wavchunk30_f,430.3293958,441.3295417,103390.3294,103401.3295,22.4,3095.927800830866,1125.0,14.835564206082058,0,1,1298.6799000000028,0,3953.2240900000033
5,180614,E,0.0,15,180614_E15_160_wavchunk34_f,180614_E15_160_wavchunk34_f,301.263375,362.3799583,76861.26338,76922.37996,25.0,1917.663924153924,1218.75,20.35296460717108,0,0,2840.116249999992,7,107.74049999999988
5,180614,E,1.0,15,180614_E15_160_wavchunk35_f,180614_E15_160_wavchunk35_f,238.2118958,240.8276458,77398.2119,77400.82765,25.0,2445.6788992432907,1218.75,20.64417471088598,0,0,2303.167730000001,6,121.81441000000632
5,180614,E,2.0,15,180614_E15_160_wavchunk35_f,180614_E15_160_wavchunk36_f,0.732979167,586.2655833,77645.15877,77770.61683,25.0,2577.7638357435035,1171.875,9.25868143214555,0,0,2056.2208600000013,7,125.13245999999344
5,180614,E,3.0,15,180614_E15_160_wavchunk40_f,180614_E15_160_wavchunk40_f,110.3104792,111.570125,80270.31048,80271.57013,24.7,1857.0832252203463,1171.875,13.49585697037858,0,1,568.9308500000043,8,6.786519999994198
5,180614,E,4.0,15,180614_E15_161_wavchunk9_f,180614_E15_161_wavchunk9_f,180.9970208,182.8659792,90540.99702,90542.86598,23.5,3496.8650349255768,1289.0625,6.420688886411772,0,1,1263.321459999992,5,409.36249999998836
5,180614,E,5.0,15,180614_E15_161_wavchunk17_f,180614_E15_161_wavchunk17_f,286.8050208,311.794625,95446.80502,95471.79463,23.0,1826.497860556689,1171.875,19.33600493863329,0,2,73.02139999999781,5,73.28672999999253
5,180614,E,6.0,15,180614_E15_161_wavchunk18_f,180614_E15_161_wavchunk18_f,140.0535208,196.4408125,95900.05352,95956.44081,22.9,1984.8640237735408,1218.75,18.51834032596178,0,2,380.2271000000037,4,167.71858000000066
5,180614,E,0.0,20,180614_E20_161_wavchunk6_f,180614_E20_161_wavchunk6_f,525.543375,591.2759792,89085.54338,89151.27598,23.8,4555.867334828634,1265.625,8.028657848152433,0,2,192.13218000000052,4,1216.534440000003
5,180614,E,1.0,20,180614_E20_161_wavchunk8_f,180614_E20_161_wavchunk8_f,371.6345208,380.6692917,90131.63452,90140.66929,23.6,5596.1837577185,1207.03125,15.639678914742325,0,2,853.9589600000036,4,409.36249999998836
5,180614,E,2.0,20,180614_E20_161_wavchunk13_f,180614_E20_161_wavchunk13_f,308.3992708,372.5095625,93068.39927,93132.50956,23.2,4750.897322936964,1265.625,9.082106247287054,0,0,2451.427150000003,6,82.56214999999793
5,180614,E,0.0,21,180614_E21_160_wavchunk31_f,180614_E21_160_wavchunk32_f,17.42810417,598.7602292,75200.86525,75508.53083,25.300000000000008,2204.041718038738,1265.625,17.375937596095085,0,0,3993.6236500000086,5,296.4759599999961
5,180614,E,1.0,21,180614_E21_160_wavchunk32_f,180614_E21_160_wavchunk32_f,214.6063125,241.4555625,75574.60631,75601.45556,25.3,4501.013500657318,1218.75,18.634669976875774,0,0,4126.773319999993,6,670.2170199999964
5,180614,E,2.0,21,180614_E21_160_wavchunk36_f,180614_E21_160_wavchunk36_f,348.4509375,351.16775,78108.45094,78111.16775,25.0,1772.63357892887,1218.75,25.39740964825508,0,1,1592.9286900000006,9,463.2921700000006
5,180614,E,3.0,21,180614_E21_160_wavchunk40_f,180614_E21_160_wavchunk40_f,185.821125,203.0593333,80345.82113,80363.05933,24.6,3400.233036315086,1242.1875,15.201595318372682,0,1,644.4415000000008,8,68.72413000000233
5,180614,E,4.0,21,180614_E21_160_wavchunk45_f,180614_E21_160_wavchunk45_f,313.0697917,419.7018542,83473.06979,83579.70185,24.3,1680.2504717319566,1312.5,15.003511235960278,0,2,1856.7904400000116,7,322.72239999999874
5,180614,E,5.0,21,180614_E21_160_wavchunk45_f,180614_E21_160_wavchunk45_f,481.78675,507.0033958,83641.78675,83667.0034,24.3,1990.8807303842384,843.75,11.719521558093517,0,2,1688.0734800000064,6,154.00543999999354
5,180614,E,6.0,21,180614_E21_161_wavchunk0_f,180614_E21_161_wavchunk0_f,136.8111875,137.9325417,85096.81119,85097.93254,24.2,1391.8940420103922,1218.75,8.025861108014714,0,3,233.0490400000126,5,58.903129999991506
5,180614,E,7.0,21,180614_E21_161_wavchunk1_f,180614_E21_161_wavchunk1_f,424.7008333,455.9972292,85984.70083,86015.99723,24.1,1989.7675961315856,1218.75,8.169346160832006,0,3,494.2383499999996,5,59.127699999997276
5,180614,E,8.0,21,180614_E21_161_wavchunk4_f,180614_E21_161_wavchunk4_f,347.570625,411.9405833,87707.57063,87771.94058,23.9,3485.0019968214347,1171.875,16.10393405851938,0,2,671.1807899999985,3,99.125
5,180614,E,9.0,21,180614_E21_161_wavchunk4_f,180614_E21_161_wavchunk4_f,509.0089375,525.6459167,87869.00894,87885.64592,23.9,1761.985292423063,1218.75,18.515148173496712,0,2,509.7424800000008,2,260.5633099999977
5,180614,E,10.0,21,180614_E21_161_wavchunk17_f,180614_E21_161_wavchunk17_f,213.5182917,252.688875,95373.51829,95412.68887,23.0,1797.327310177779,1312.5,18.94739100882036,0,2,146.30812999999034,6,73.28672999999253
5,180614,E,0.0,22,180614_E22_160_wavchunk30_f,180614_E22_160_wavchunk30_f,444.3892917,472.309375,74904.38929,74932.30938,25.4,2641.641804305444,1429.6875,18.38525751992122,0,0,3697.1476900000125,3,296.4759599999961
5,180614,E,1.0,22,180614_E22_160_wavchunk33_f,180614_E22_160_wavchunk33_f,198.3781875,209.8277083,76458.37819,76469.82771,25.2,2814.155882321053,1007.8125,10.887099000055766,0,0,3243.0014399999927,9,139.92870999999286
5,180614,E,2.0,22,180614_E22_160_wavchunk42_f,180614_E22_160_wavchunk42_f,35.6029375,132.0705625,81695.60294,81792.07056,24.5,2319.4538583610847,1183.59375,14.844426347076425,0,0,1994.2233100000012,10,671.594419999994
5,180614,E,3.0,22,180614_E22_161_wavchunk1_f,180614_E22_161_wavchunk1_f,65.573125,82.53110417,85925.57313,85942.5311,24.1,2147.205179197213,1359.375,16.20114081259413,0,3,435.11065000000235,7,59.127699999997276
5,180614,E,0.0,23,180614_E23_161_wavchunk12_f,180614_E23_161_wavchunk12_f,159.4666458,169.2700833,92619.46665,92629.27008,23.4,3523.805990350583,1335.9375,10.45686010771528,0,0,2900.3597699999955,5,448.9326199999923
5,180614,E,1.0,23,180614_E23_161_wavchunk12_f,180614_E23_161_wavchunk12_f,295.8395,300.596625,92755.8395,92760.59663,23.4,3088.864984043443,1347.65625,8.7269757763407,0,0,2763.9869199999957,5,312.55976999999257
5,180614,E,2.0,23,180614_E23_161_wavchunk12_f,180614_E23_161_wavchunk12_f,525.837125,589.4592292,92985.83712,93049.45923,23.2,2173.706099431556,1265.625,9.617953513224686,0,0,2533.989300000001,5,82.56214999999793
5,180614,E,0.0,24,180614_E24_161_wavchunk23_f,180614_E24_161_wavchunk23_f,377.1053125,397.4457708,99437.10531,99457.44577,22.7,3452.43014638298,1406.25,5.980637685493216,0,1,1129.728059999994,0,3537.0517899999977
5,180614,E,0.0,25,180614_E25_160_wavchunk35_f,180614_E25_160_wavchunk35_f,60.0263125,82.8150625,77520.02631,77542.81506,25.0,4617.775267188648,1125.0,16.879919928584954,0,0,2181.3533199999947,8,121.81441000000632
5,180614,E,1.0,25,180614_E25_160_wavchunk38_f,180614_E25_160_wavchunk38_f,100.5524583,182.2389792,79360.55246,79442.23898,24.78,4949.985210414014,1171.875,14.152179610378266,0,1,340.82716999998956,9,268.4122100000095
5,180614,E,2.0,25,180614_E25_160_wavchunk43_f,180614_E25_160_wavchunk43_f,438.6505208,489.1308333,82698.65052,82749.13083,24.4,2778.548936116856,902.34375,6.974634575967492,0,0,2631.20971000001,8,288.1764200000034
5,180614,E,3.0,25,180614_E25_161_wavchunk3_f,180614_E25_161_wavchunk4_f,23.05960417,580.4853958,87608.44563,87687.4819,23.9,4300.9259232493805,1265.625,6.524228345011824,0,2,770.3057899999985,5,99.125
5,180614,E,4.0,25,180614_E25_161_wavchunk15_f,180614_E25_161_wavchunk15_f,356.370375,377.2835625,94616.37038,94637.28356,23.2,4604.429787444076,1312.5,9.247446249218676,0,1,903.4560400000046,7,545.0726000000141
5,180614,E,5.0,25,180614_E25_161_wavchunk17_f,180614_E25_161_wavchunk17_f,272.3349375,294.874125,95732.33494,95754.87413,22.899999999999995,2837.501547157281,1218.75,15.939278937381404,0,2,212.50852000000305,5,167.71858000000066
5,180618,A,0.0,40,180618_A40_160_wavchunk26_f,180618_A40_160_wavchunk26_f,49.72954167,170.3771458,76249.72954,76370.37715,27.5,3185.0988876275183,1265.625,12.800930976798313,0,0,6854.5413499999995,0,
5,180618,A,1.0,40,180618_A40_160_wavchunk37_f,180618_A40_160_wavchunk37_f,154.0335833,165.18925,82954.03358,82965.18925,24.4,4060.487173701652,1125.0,17.21038936029432,0,0,13558.845390000002,0,
5,180618,C,0.0,1,180618_C01_16_1_wavchunk40_f,180618_C01_16_1_wavchunk40_f,141.5466458,202.6934167,78681.54665,78742.69342,23.4,2448.814819526541,1335.9375,15.522486789618297,0,0,9573.591289999997,5,35.251130000004196
5,180618,C,0.0,2,180618_C02_16_2_wavchunk24_f,180618_C02_16_2_wavchunk24_f,28.75322917,107.2318333,97768.75323,97847.23183,22.3,3342.6300763233103,1312.5,8.242588675464257,0,0,7011.258069999996,0,1836.4375200000068
5,180618,C,0.0,3,180618_C03_16_2_wavchunk20_f,180618_C03_16_2_wavchunk20_f,343.827125,441.0302708,95683.82713,95781.03027,22.4,4844.347625627477,1195.3125,11.106574111882402,0,0,7428.689190000005,1,1745.99298000001
5,180618,C,1.0,3,180618_C03_16_2_wavchunk20_f,180618_C03_16_2_wavchunk20_f,592.3157083,596.3547917,95932.31571,95936.35479,22.4,5145.225228318395,656.25,14.854855680950712,0,0,7677.177769999995,0,1836.4375200000068
5,180618,C,0.0,8,180618_C08_16_1_wavchunk44_f,180618_C08_16_1_wavchunk44_f,170.9181458,205.1743125,81110.91815,81145.17431,23.399999999999995,4194.91659188381,1312.5,7.690291007602901,0,0,7144.219790000003,3,519.9839800000045
5,180618,C,0.0,11,180618_C11_16_1_wavchunk38_f,180618_C11_16_1_wavchunk38_f,529.0668333,573.8754375,78109.06683,78153.87544,23.5,2365.580070330545,1312.5,17.145791318454794,0,0,10146.071110000004,5,22.496159999995143
5,180618,C,1.0,11,180618_C11_16_2_wavchunk17_f,180618_C11_16_2_wavchunk17_f,157.8341458,170.45925,93937.83415,93950.45925,22.4,5182.067043752142,1359.375,18.82124816322252,0,0,5682.696209999995,2,504.51433999999426
5,180618,C,0.0,13,180618_C13_16_1_wavchunk38_f,180618_C13_16_1_wavchunk38_f,206.5706667,214.6347708,78086.57067,78094.63477,23.5,4061.472694871796,1265.625,8.680443425985011,0,0,10168.56727,4,22.496159999995143
5,180618,C,1.0,13,180618_C13_16_1_wavchunk39_f,180618_C13_16_1_wavchunk39_f,548.7232292,572.1706875,79028.72323,79052.17069,23.399999999999995,4326.986694949937,1218.75,14.311119529416716,0,0,9226.414709999997,5,347.1765799999994
5,180618,C,2.0,13,180618_C13_16_1_wavchunk50_f,180618_C13_16_1_wavchunk50_f,417.342375,480.9575833,85497.34238,85560.95758,23.0,4466.787992806772,1218.75,8.844543331352524,0,0,2757.7955599999987,1,922.7038900000043
5,180618,C,0.0,14,180618_C14_16_1_wavchunk35_f,180618_C14_16_1_wavchunk35_f,311.4146042,335.9874167,76391.4146,76415.98742,23.8,2642.5093104626567,1359.375,14.3330645883723,0,0,11863.723339999997,2,1695.1560699999973
5,180618,C,0.0,16,180618_C16_16_1_wavchunk4_f,180618_C16_16_1_wavchunk4_f,26.108125,38.80995833,57506.10813,57518.80996,30.2,5652.2627628695545,539.0625,12.80227423255826,0,0,6430.078520000003,0,18885.306470000003
5,180618,C,1.0,16,180618_C16_16_1_wavchunk42_f,180618_C16_16_1_wavchunk42_f,35.43391667,64.6504375,80315.43392,80344.65044,23.4,3787.515386203402,1195.3125,7.723096698593087,0,0,7939.704020000005,4,795.4842300000018
5,180618,C,2.0,16,180618_C16_16_1_wavchunk42_f,180618_C16_16_1_wavchunk42_f,310.9341667,325.55025,80590.93417,80605.55025,23.4,3209.285990312381,1453.125,18.019115687742744,0,0,7664.203770000007,3,519.9839800000045
5,180618,C,0.0,17,180618_C17_16_1_wavchunk52_f,180618_C17_16_1_wavchunk52_f,140.0462708,155.5681458,86420.04627,86435.56815,22.9,5670.890481229556,1171.875,13.194168602386409,0,0,1835.0916699999943,2,922.7038900000043
5,180618,C,0.0,18,180618_C18_16_1_wavchunk54_f,180618_C18_16_1_wavchunk54_f,309.4188125,327.1260417,87789.41881,87807.12604,22.899999999999995,3459.961336309988,1218.75,12.96319218607582,0,1,465.7191299999977,1,1369.3725399999967
5,180618,C,1.0,18,180618_C18_16_2_wavchunk11_f,180618_C18_16_2_wavchunk11_f,146.7305833,151.1362708,90626.73058,90631.13627,22.6,5748.650728989616,1078.125,12.93782184959782,0,0,2371.5926400000026,0,2806.5892299999978
5,180618,C,0.0,19,180618_C19_16_2_wavchunk15_f,180618_C19_16_2_wavchunk15_f,553.3198125,580.9065208,93433.31981,93460.90652,22.5,4825.748904232966,1359.375,11.38594942213671,0,0,5178.18187,1,504.51433999999426
5,180618,C,0.0,20,180618_C20_16_1_wavchunk39_f,180618_C20_16_1_wavchunk39_f,166.2955208,211.3096667,78646.29552,78691.30967,23.4,2180.1669774826214,1265.625,14.369348030354631,0,0,9608.84242,5,35.251130000004196
5,180618,C,0.0,22,180618_C22_16_1_wavchunk44_f,180618_C22_16_1_wavchunk45_f,1.033270833,566.7858125,82224.34135,82367.37256,23.199999999999992,3053.4844369326274,1406.25,15.502740102328078,0,0,6030.796589999998,2,1113.4232000000047
5,180618,E,0.0,1,180618_E01_160_wavchunk38_f,180618_E01_160_wavchunk38_f,178.8642708,228.5456667,78778.86427,78828.54567,23.600000000000005,3385.5031336066613,1125.0,9.784467158386065,0,0,1936.740060000011,11,280.85951999999816
5,180618,E,1.0,1,180618_E01_160_wavchunk38_f,180618_E01_160_wavchunk39_f,7.982458333,574.5591667,79154.2626,79272.06025,23.6,5445.474516014656,1171.875,14.42862639476722,0,0,2312.1383900000073,11,55.43042000000423
5,180618,E,2.0,1,180618_E01_160_wavchunk40_f,180618_E01_160_wavchunk40_f,220.8530833,347.6102292,80020.85308,80147.61023,23.6,2905.5310608449054,1171.875,11.359530147032627,0,0,3178.7288700000063,11,166.95471000000543
5,180618,E,3.0,1,180618_E01_161_wavchunk2_f,180618_E01_161_wavchunk3_f,1.721104167,565.7920833,86361.5995,86519.60317,23.414285714285715,4346.6271479409215,1171.875,12.284046959085618,0,0,2759.077310000008,4,242.3188999999984
5,180618,E,4.0,1,180618_E01_161_wavchunk4_f,180618_E01_161_wavchunk4_f,180.690875,278.6710625,87180.69088,87278.67106,23.4,3910.547010166809,1171.875,8.977979315976516,0,0,1939.9859300000098,7,78.7476800000004
5,180618,E,5.0,1,180618_E01_161_wavchunk4_f,180618_E01_161_wavchunk4_f,358.8329167,370.3731875,87358.83292,87370.37319,23.4,3861.310340301912,1171.875,16.505377083229117,0,1,1761.8438900000037,7,99.39436000000569
5,180618,E,6.0,1,180618_E01_161_wavchunk9_f,180618_E01_161_wavchunk9_f,99.28385417,192.8791042,90099.28385,90192.8791,23.2,5100.544346660854,1171.875,10.762023794758283,0,2,465.17975000001024,17,1.845629999996163
5,180618,E,7.0,1,180618_E01_161_wavchunk10_f,180618_E01_161_wavchunk10_f,195.7237708,202.4275833,90795.72377,90802.42758,23.1,4036.828837708139,1171.875,17.303586578532737,0,3,1161.61967,16,114.00161000000662
5,180618,E,0.0,4,180618_E04_160_wavchunk39_f,180618_E04_160_wavchunk39_f,551.32575,598.696375,79751.32575,79798.69638,23.600000000000005,2442.463912793301,1171.875,7.075592623609236,0,0,2909.201540000009,10,4.862399999998161
5,180618,E,1.0,4,180618_E04_160_wavchunk40_f,180618_E04_160_wavchunk40_f,387.8077917,390.4072083,80187.80779,80190.40721,23.6,4752.703518412773,1171.875,14.618664443945756,0,0,3345.6835800000117,12,166.95471000000543
5,180618,E,2.0,4,180618_E04_161_wavchunk16_f,180618_E04_161_wavchunk16_f,505.8977292,512.5731042,94705.89773,94712.5731,22.9,3372.146458434443,1125.0,4.044716588955676,0,0,1940.1138499999943,6,968.627330000003
5,180618,E,0.0,5,180618_E05_160_wavchunk39_f,180618_E05_160_wavchunk39_f,9.693020833,78.99545833,79209.69302,79278.99546,23.6,3741.7344774585217,1312.5,14.423273919278836,0,0,2367.5688100000116,13,55.43042000000423
5,180618,E,1.0,5,180618_E05_161_wavchunk3_f,180618_E05_161_wavchunk3_f,203.9183958,227.6816667,86603.9184,86627.68167,23.399999999999995,3158.445252614428,1382.8125,7.844817880373792,0,0,2516.7584100000095,6,242.3188999999984
5,180618,E,2.0,5,180618_E05_161_wavchunk6_f,180618_E05_161_wavchunk6_f,421.9581042,431.1178125,88621.9581,88631.11781,23.2,2316.2682994299216,1453.125,15.065981904445648,0,2,498.718710000001,15,98.16906000000017
5,180618,E,3.0,5,180618_E05_161_wavchunk7_f,180618_E05_161_wavchunk7_f,231.9049167,237.5720625,89031.90492,89037.57206,23.2,2065.051129765656,1359.375,15.70455439429754,0,2,88.77189000000362,17,294.7710599999991
5,180618,E,4.0,5,180618_E05_161_wavchunk20_f,180618_E05_161_wavchunk20_f,14.47658333,86.49995833,96614.47658,96686.49996,22.6,1941.8331206795544,1171.875,13.20263532917791,0,0,3848.6926999999996,3,31.676480000009178
5,180618,E,5.0,5,180618_E05_161_wavchunk20_f,180618_E05_161_wavchunk20_f,317.7270208,333.6432083,96917.72702,96933.64321,22.6,2225.1231253481265,1359.375,12.204789381439255,0,0,4151.943140000003,3,334.9269200000126
5,180618,E,6.0,5,180618_E05_161_wavchunk25_f,180618_E05_161_wavchunk25_f,373.8415417,381.4856667,99973.84154,99981.48567,22.7,2073.985997396633,1359.375,19.230402350382512,0,0,7208.057659999991,7,140.68311999998696
5,180618,E,0.0,6,180618_E06_160_wavchunk36_f,180618_E06_160_wavchunk36_f,168.2273125,178.8006458,77568.22731,77578.80065,23.9,2935.557370737819,1125.0,9.46461419087004,0,1,726.1031000000075,8,64.06212999999116
5,180618,E,1.0,6,180618_E06_160_wavchunk36_f,180618_E06_160_wavchunk36_f,445.6015417,450.4641042,77845.60154,77850.4641,23.8,1778.9315043095417,1453.125,13.77874320381486,0,1,1003.4773300000088,7,213.3121000000101
5,180618,E,2.0,6,180618_E06_161_wavchunk10_f,180618_E06_161_wavchunk10_f,309.725375,352.9227083,90909.72538,90952.92271,23.1,2075.411227402442,960.9375,12.599250218030235,0,3,1253.8312199999928,16,6.091929999995045
